# er-catalog-v1
Meta	0	data_version	api-3acdbbe75d1ba8bf6e0c4c1f
Character	3	attackSpeedLimit	2.5
Character	3	attackSpeedMin	0
Character	3	attackSpeedRatio	0
Character	3	charArcheType1	Tanker
Character	3	charArcheType2	Warrior
Character	3	code	4
Character	3	comboTime	0
Character	3	defense	50
Character	3	forcedComboAttack	true
Character	3	hpRegen	1.7
Character	3	increaseBasicAttackDamageRatio	0
Character	3	initExtraPoint	0
Character	3	initStateDisplayIndex	-1
Character	3	isUIPlayerStatusBarStaminaFilled	false
Character	3	isUIPlayerStatusBarVitalityFilled	false
Character	3	lobbySubObject	
Character	3	localScaleInCutscene	80
Character	3	localScaleInVictoryScene	M
Character	3	maxExtraPoint	0
Character	3	maxHp	1030
Character	3	maxVp	0
Character	3	moveSpeed	3.6
Character	3	name	Magnus
Character	3	pathingRadius	0.4
Character	3	preventBasicAttackDamagedRatio	0
Character	3	preventSkillDamagedRatio	0
Character	3	radius	0.46
Character	3	resource	Magnus
Character	3	sightRange	8.5
Character	3	skillAmp	0
Character	3	skillAmpRatio	0
Character	3	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	3	strUsePointLearnStartSkill	
Character	3	uiHeight	2.95
Character	3	vpRegen	0
Character	3	weaponRangeType	Melee
Character	3	_name	매그너스
Character	3	_description	
Character	4	adaptiveForce	0
Character	4	attackPower	28
Character	4	attackSpeed	0.11
Character	4	attackSpeedLimit	2.5
Character	4	attackSpeedMin	0
Character	4	attackSpeedRatio	0
Character	4	charArcheType1	Mage
Character	4	charArcheType2	None
Character	4	code	5
Character	4	comboTime	0
Character	4	defense	51
Character	4	forcedComboAttack	true
Character	4	hpRegen	0.9
Character	4	increaseBasicAttackDamageRatio	0
Character	4	initExtraPoint	0
Character	4	initStateDisplayIndex	-1
Character	4	isUIPlayerStatusBarStaminaFilled	false
Character	4	isUIPlayerStatusBarVitalityFilled	false
Character	4	lobbySubObject	
Character	4	localScaleInCutscene	80
Character	4	localScaleInVictoryScene	M
Character	4	maxExtraPoint	4
Character	4	maxHp	940
Character	4	maxVp	0
Character	4	moveSpeed	3.5
Character	4	name	Zahir
Character	4	pathingRadius	0.4
Character	4	preventBasicAttackDamagedRatio	0
Character	4	preventSkillDamagedRatio	0
Character	4	radius	0.46
Character	4	resource	Zahir
Character	4	sightRange	8.5
Character	4	skillAmp	0
Character	4	skillAmpRatio	0
Character	4	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	4	strUsePointLearnStartSkill	Active2
Character	4	uiHeight	3.2
Character	4	vpRegen	0
Character	4	weaponRangeType	Range
Character	4	_name	자히르
Character	4	_description	
Character	5	adaptiveForce	0
Character	5	attackPower	33
Character	5	attackSpeed	0.13
Character	5	attackSpeedLimit	2.5
Character	5	attackSpeedMin	0
Character	5	attackSpeedRatio	0
Character	5	charArcheType1	Marksman
Character	5	charArcheType2	Mage
Character	5	code	6
Character	5	comboTime	0
Character	5	defense	52
Character	5	forcedComboAttack	true
Character	5	hpRegen	0.6
Character	5	increaseBasicAttackDamageRatio	0
Character	5	initExtraPoint	0
Character	5	initStateDisplayIndex	-1
Character	5	isUIPlayerStatusBarStaminaFilled	false
Character	5	isUIPlayerStatusBarVitalityFilled	false
Character	5	lobbySubObject	
Character	5	localScaleInCutscene	65
Character	5	localScaleInVictoryScene	S
Character	5	maxExtraPoint	10
Character	5	maxHp	930
Character	5	maxVp	0
Character	5	moveSpeed	3.4999999999999996
Character	5	name	Nadine
Character	5	pathingRadius	0.4
Character	5	preventBasicAttackDamagedRatio	0
Character	5	preventSkillDamagedRatio	0
Character	5	radius	0.4
Character	5	resource	Nadine
Character	5	sightRange	8.5
Character	5	skillAmp	0
Character	5	skillAmpRatio	0
Character	5	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	5	strUsePointLearnStartSkill	
Character	5	uiHeight	2.7
Character	5	vpRegen	0
Character	5	weaponRangeType	Range
Character	5	_name	나딘
Character	5	_description	
Character	6	adaptiveForce	0
Character	6	attackPower	40
Character	6	attackSpeed	0.14
Character	6	attackSpeedLimit	2.5
Character	6	attackSpeedMin	0
Character	6	attackSpeedRatio	0
Character	6	charArcheType1	Warrior
Character	6	charArcheType2	None
Character	6	code	7
Character	6	comboTime	0
Character	6	defense	51
Character	6	forcedComboAttack	true
Character	6	hpRegen	1.8
Character	6	increaseBasicAttackDamageRatio	0
Character	6	initExtraPoint	0
Character	6	initStateDisplayIndex	-1
Character	6	isUIPlayerStatusBarStaminaFilled	false
Character	6	isUIPlayerStatusBarVitalityFilled	false
Character	6	lobbySubObject	
Character	6	localScaleInCutscene	80
Character	6	localScaleInVictoryScene	M
Character	6	maxExtraPoint	0
Character	6	maxHp	960
Character	6	maxVp	0
Character	6	moveSpeed	3.55
Character	6	name	Hyunwoo
Character	6	pathingRadius	0.4
Character	6	preventBasicAttackDamagedRatio	0
Character	6	preventSkillDamagedRatio	0
Character	6	radius	0.46
Character	6	resource	Hyunwoo
Character	6	sightRange	8.5
Character	6	skillAmp	0
Character	6	skillAmpRatio	0
Character	6	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	6	strUsePointLearnStartSkill	
Character	6	uiHeight	2.7
Character	6	vpRegen	0
Character	6	weaponRangeType	Melee
Character	6	_name	현우
Character	6	_description	
Character	7	adaptiveForce	0
Character	7	attackPower	31
Character	7	attackSpeed	0.11
Character	7	attackSpeedLimit	2.5
Character	7	attackSpeedMin	0
Character	7	attackSpeedRatio	0
Character	7	charArcheType1	Marksman
Character	7	charArcheType2	None
Character	7	code	8
Character	7	comboTime	0
Character	7	defense	51
Character	7	forcedComboAttack	true
Character	7	hpRegen	1.2
Character	7	increaseBasicAttackDamageRatio	0
Character	7	initExtraPoint	0
Character	7	initStateDisplayIndex	-1
Character	7	isUIPlayerStatusBarStaminaFilled	false
Character	7	isUIPlayerStatusBarVitalityFilled	false
Character	7	lobbySubObject	
Character	7	localScaleInCutscene	65
Character	7	localScaleInVictoryScene	S
Character	7	maxExtraPoint	0
Character	7	maxHp	910
Character	7	maxVp	0
Character	7	moveSpeed	3.4999999999999996
Character	7	name	Hart
Character	7	pathingRadius	0.4
Character	7	preventBasicAttackDamagedRatio	0
Character	7	preventSkillDamagedRatio	0
Character	7	radius	0.4
Character	7	resource	Hart
Character	7	sightRange	8.5
Character	7	skillAmp	0
Character	7	skillAmpRatio	0
Character	7	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	7	strUsePointLearnStartSkill	
Character	7	uiHeight	2.65
Character	7	vpRegen	0
Character	7	weaponRangeType	Range
Character	7	_name	하트
Character	7	_description	
Character	8	adaptiveForce	0
Character	8	attackPower	37
Character	8	attackSpeed	0.14
Character	8	attackSpeedLimit	2.5
Character	8	attackSpeedMin	0
Character	8	attackSpeedRatio	0
Character	8	charArcheType1	Marksman
Character	8	charArcheType2	Mage
Character	8	code	9
Character	8	comboTime	0
Character	8	defense	53
Character	8	forcedComboAttack	true
Character	8	hpRegen	0.75
Character	8	increaseBasicAttackDamageRatio	0
Character	8	initExtraPoint	0
Character	8	initStateDisplayIndex	-1
Character	8	isUIPlayerStatusBarStaminaFilled	false
Character	8	isUIPlayerStatusBarVitalityFilled	false
Character	8	lobbySubObject	
Character	8	localScaleInCutscene	80
Character	8	localScaleInVictoryScene	M
Character	8	maxExtraPoint	0
Character	8	maxHp	920
Character	8	maxVp	0
Character	8	moveSpeed	3.5
Character	8	name	Isol
Character	8	pathingRadius	0.4
Character	8	preventBasicAttackDamagedRatio	0
Character	8	preventSkillDamagedRatio	0
Character	8	radius	0.4
Character	8	resource	Isol
Character	8	sightRange	8.5
Character	8	skillAmp	0
Character	8	skillAmpRatio	0
Character	8	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	8	strUsePointLearnStartSkill	
Character	8	uiHeight	2.7
Character	8	vpRegen	0
Character	8	weaponRangeType	Range
Character	8	_name	아이솔
Character	8	_description	
Character	9	adaptiveForce	0
Character	9	attackPower	27
Character	9	attackSpeed	0.15
Character	9	attackSpeedLimit	2.5
Character	9	attackSpeedMin	0
Character	9	attackSpeedRatio	0
Character	9	charArcheType1	Warrior
Character	9	charArcheType2	None
Character	9	code	10
Character	9	comboTime	0
Character	9	defense	54
Character	9	forcedComboAttack	true
Character	9	hpRegen	2.48
Character	9	increaseBasicAttackDamageRatio	0
Character	9	initExtraPoint	0
Character	9	initStateDisplayIndex	-1
Character	9	isUIPlayerStatusBarStaminaFilled	false
Character	9	isUIPlayerStatusBarVitalityFilled	false
Character	9	lobbySubObject	Tube
Character	9	localScaleInCutscene	65
Character	9	localScaleInVictoryScene	S
Character	9	maxExtraPoint	100
Character	9	maxHp	970
Character	9	maxVp	0
Character	9	moveSpeed	3.55
Character	9	name	LiDailin
Character	9	pathingRadius	0.4
Character	9	preventBasicAttackDamagedRatio	0
Character	9	preventSkillDamagedRatio	0
Character	9	radius	0.4
Character	9	resource	LiDailin
Character	9	sightRange	8.5
Character	9	skillAmp	0
Character	9	skillAmpRatio	0
Character	9	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	9	strUsePointLearnStartSkill	
Character	9	uiHeight	2.7
Character	9	vpRegen	0
Character	9	weaponRangeType	Melee
Character	9	_name	리 다이린
Character	9	_description	
Character	10	adaptiveForce	0
Character	10	attackPower	36
Character	10	attackSpeed	0.11
Character	10	attackSpeedLimit	2.5
Character	10	attackSpeedMin	0
Character	10	attackSpeedRatio	0
Character	10	charArcheType1	Warrior
Character	10	charArcheType2	None
Character	10	code	11
Character	10	comboTime	1
Character	10	defense	53
Character	10	forcedComboAttack	true
Character	10	hpRegen	1.58
Character	10	increaseBasicAttackDamageRatio	0
Character	10	initExtraPoint	4
Character	10	initStateDisplayIndex	-1
Character	10	isUIPlayerStatusBarStaminaFilled	false
Character	10	isUIPlayerStatusBarVitalityFilled	false
Character	10	lobbySubObject	
Character	10	localScaleInCutscene	80
Character	10	localScaleInVictoryScene	M
Character	10	maxExtraPoint	4
Character	10	maxHp	940
Character	10	maxVp	0
Character	10	moveSpeed	3.55
Character	10	name	Yuki
Character	10	pathingRadius	0.4
Character	10	preventBasicAttackDamagedRatio	0
Character	10	preventSkillDamagedRatio	0
Character	10	radius	0.43
Character	10	resource	Yuki
Character	10	sightRange	8.5
Character	10	skillAmp	0
Character	10	skillAmpRatio	0
Character	10	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	10	strUsePointLearnStartSkill	
Character	10	uiHeight	2.9
Character	10	vpRegen	0
Character	10	weaponRangeType	Melee
Character	10	_name	유키
Character	10	_description	
Character	11	adaptiveForce	0
Character	11	attackPower	30
Character	11	attackSpeed	0.08
Character	11	attackSpeedLimit	2.5
Character	11	attackSpeedMin	0
Character	11	attackSpeedRatio	0
Character	11	charArcheType1	Mage
Character	11	charArcheType2	None
Character	11	code	12
Character	11	comboTime	0
Character	11	defense	51
Character	11	forcedComboAttack	true
Character	11	hpRegen	1.2
Character	11	increaseBasicAttackDamageRatio	0
Character	11	initExtraPoint	0
Character	11	initStateDisplayIndex	-1
Character	11	isUIPlayerStatusBarStaminaFilled	false
Character	11	isUIPlayerStatusBarVitalityFilled	false
Character	11	lobbySubObject	Sign
Character	11	localScaleInCutscene	65
Character	11	localScaleInVictoryScene	S
Character	11	maxExtraPoint	0
Character	11	maxHp	940
Character	11	maxVp	0
Character	11	moveSpeed	3.5
Character	11	name	Hyejin
Character	11	pathingRadius	0.4
Character	11	preventBasicAttackDamagedRatio	0
Character	11	preventSkillDamagedRatio	0
Character	11	radius	0.4
Character	11	resource	Hyejin
Character	11	sightRange	8.5
Character	11	skillAmp	0
Character	11	skillAmpRatio	0
Character	11	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	11	strUsePointLearnStartSkill	
Character	11	uiHeight	2.55
Character	11	vpRegen	0
Character	11	weaponRangeType	Range
Character	11	_name	혜진
Character	11	_description	
Character	12	adaptiveForce	0
Character	12	attackPower	40
Character	12	attackSpeed	0.16
Character	12	attackSpeedLimit	2.5
Character	12	attackSpeedMin	0
Character	12	attackSpeedRatio	0
Character	12	charArcheType1	Tanker
Character	12	charArcheType2	None
Character	12	code	13
Character	12	comboTime	0
Character	12	defense	51
Character	12	forcedComboAttack	true
Character	12	hpRegen	2.25
Character	12	increaseBasicAttackDamageRatio	0
Character	12	initExtraPoint	0
Character	12	initStateDisplayIndex	-1
Character	12	isUIPlayerStatusBarStaminaFilled	false
Character	12	isUIPlayerStatusBarVitalityFilled	false
Character	12	lobbySubObject	
Character	12	localScaleInCutscene	95
Character	12	localScaleInVictoryScene	M
Character	12	maxExtraPoint	0
Character	12	maxHp	960
Character	12	maxVp	0
Character	12	moveSpeed	3.55
Character	12	name	Xiukai
Character	12	pathingRadius	0.4
Character	12	preventBasicAttackDamagedRatio	0
Character	12	preventSkillDamagedRatio	0
Character	12	radius	0.5
Character	12	resource	Xiukai
Character	12	sightRange	8.5
Character	12	skillAmp	0
Character	12	skillAmpRatio	0
Character	12	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	12	strUsePointLearnStartSkill	
Character	12	uiHeight	3
Character	12	vpRegen	0
Character	12	weaponRangeType	Melee
Character	12	_name	쇼우
Character	12	_description	
Character	13	adaptiveForce	0
Character	13	attackPower	44
Character	13	attackSpeed	0.12
Character	13	attackSpeedLimit	2.5
Character	13	attackSpeedMin	0
Character	13	attackSpeedRatio	0
Character	13	charArcheType1	Warrior
Character	13	charArcheType2	None
Character	13	code	14
Character	13	comboTime	0
Character	13	defense	54
Character	13	forcedComboAttack	true
Character	13	hpRegen	1.5
Character	13	increaseBasicAttackDamageRatio	0
Character	13	initExtraPoint	0
Character	13	initStateDisplayIndex	-1
Character	13	isUIPlayerStatusBarStaminaFilled	false
Character	13	isUIPlayerStatusBarVitalityFilled	false
Character	13	lobbySubObject	
Character	13	localScaleInCutscene	65
Character	13	localScaleInVictoryScene	S
Character	13	maxExtraPoint	100
Character	13	maxHp	970
Character	13	maxVp	0
Character	13	moveSpeed	3.5999999999999996
Character	13	name	Chiara
Character	13	pathingRadius	0.4
Character	13	preventBasicAttackDamagedRatio	0
Character	13	preventSkillDamagedRatio	0
Character	13	radius	0.43
Character	13	resource	Chiara
Character	13	sightRange	8.5
Character	13	skillAmp	0
Character	13	skillAmpRatio	0
Character	13	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	13	strUsePointLearnStartSkill	
Character	13	uiHeight	2.75
Character	13	vpRegen	0
Character	13	weaponRangeType	Melee
Character	13	_name	키아라
Character	13	_description	
Character	14	adaptiveForce	0
Character	14	attackPower	33
Character	14	attackSpeed	0.15
Character	14	attackSpeedLimit	2.5
Character	14	attackSpeedMin	0
Character	14	attackSpeedRatio	0
Character	14	charArcheType1	Mage
Character	14	charArcheType2	None
Character	14	code	15
Character	14	comboTime	0
Character	14	defense	50
Character	14	forcedComboAttack	true
Character	14	hpRegen	0.6
Character	14	increaseBasicAttackDamageRatio	0
Character	14	initExtraPoint	0
Character	14	initStateDisplayIndex	-1
Character	14	isUIPlayerStatusBarStaminaFilled	false
Character	14	isUIPlayerStatusBarVitalityFilled	false
Character	14	lobbySubObject	
Character	14	localScaleInCutscene	65
Character	14	localScaleInVictoryScene	S
Character	14	maxExtraPoint	0
Character	14	maxHp	920
Character	14	maxVp	0
Character	14	moveSpeed	3.4999999999999996
Character	14	name	Sissela
Character	14	pathingRadius	0.4
Character	14	preventBasicAttackDamagedRatio	0
Character	14	preventSkillDamagedRatio	0
Character	14	radius	0.38
Character	14	resource	Sissela
Character	14	sightRange	8.5
Character	14	skillAmp	0
Character	14	skillAmpRatio	0
Character	14	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	14	strUsePointLearnStartSkill	
Character	14	uiHeight	2.6
Character	14	vpRegen	0
Character	14	weaponRangeType	Range
Character	14	_name	시셀라
Character	14	_description	
Character	15	adaptiveForce	0
Character	15	attackPower	30
Character	15	attackSpeed	0.08
Character	15	attackSpeedLimit	2.5
Character	15	attackSpeedMin	0
Character	15	attackSpeedRatio	0
Character	15	charArcheType1	Mage
Character	15	charArcheType2	Warrior
Character	15	code	16
Character	15	comboTime	0
Character	15	defense	53
Character	15	forcedComboAttack	true
Character	15	hpRegen	0.6
Character	15	increaseBasicAttackDamageRatio	0
Character	15	initExtraPoint	0
Character	15	initStateDisplayIndex	-1
Character	15	isUIPlayerStatusBarStaminaFilled	false
Character	15	isUIPlayerStatusBarVitalityFilled	false
Character	15	lobbySubObject	
Character	15	localScaleInCutscene	65
Character	15	localScaleInVictoryScene	S
Character	15	maxExtraPoint	95
Character	15	maxHp	945
Character	15	maxVp	0
Character	15	moveSpeed	3.5
Character	15	name	Silvia
Character	15	pathingRadius	0.4
Character	15	preventBasicAttackDamagedRatio	0
Character	15	preventSkillDamagedRatio	0
Character	15	radius	0.4
Character	15	resource	Silvia
Character	15	sightRange	8.5
Character	15	skillAmp	0
Character	15	skillAmpRatio	0
Character	15	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	15	strUsePointLearnStartSkill	
Character	15	uiHeight	2.75
Character	15	vpRegen	0
Character	15	weaponRangeType	Both
Character	15	_name	실비아
Character	15	_description	
Character	16	adaptiveForce	0
Character	16	attackPower	38
Character	16	attackSpeed	0.04
Character	16	attackSpeedLimit	2.5
Character	16	attackSpeedMin	0
Character	16	attackSpeedRatio	0
Character	16	charArcheType1	Mage
Character	16	charArcheType2	None
Character	16	code	17
Character	16	comboTime	0
Character	16	defense	50
Character	16	forcedComboAttack	true
Character	16	hpRegen	0.75
Character	16	increaseBasicAttackDamageRatio	0
Character	16	initExtraPoint	0
Character	16	initStateDisplayIndex	-1
Character	16	isUIPlayerStatusBarStaminaFilled	false
Character	16	isUIPlayerStatusBarVitalityFilled	false
Character	16	lobbySubObject	
Character	16	localScaleInCutscene	65
Character	16	localScaleInVictoryScene	S
Character	16	maxExtraPoint	0
Character	16	maxHp	920
Character	16	maxVp	0
Character	16	moveSpeed	3.4999999999999996
Character	16	name	Adriana
Character	16	pathingRadius	0.4
Character	16	preventBasicAttackDamagedRatio	0
Character	16	preventSkillDamagedRatio	0
Character	16	radius	0.4
Character	16	resource	Adriana
Character	16	sightRange	8.5
Character	16	skillAmp	0
Character	16	skillAmpRatio	0
Character	16	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	16	strUsePointLearnStartSkill	Active3
Character	16	uiHeight	2.75
Character	16	vpRegen	0
Character	16	weaponRangeType	Range
Character	16	_name	아드리아나
Character	16	_description	
Character	17	adaptiveForce	0
Character	17	attackPower	29
Character	17	attackSpeed	0.12
Character	17	attackSpeedLimit	2.5
Character	17	attackSpeedMin	0
Character	17	attackSpeedRatio	0
Character	17	charArcheType1	Assasin
Character	17	charArcheType2	None
Character	17	code	18
Character	17	comboTime	0
Character	17	defense	52
Character	17	forcedComboAttack	true
Character	17	hpRegen	1.8
Character	17	increaseBasicAttackDamageRatio	0
Character	17	initExtraPoint	0
Character	17	initStateDisplayIndex	-1
Character	17	isUIPlayerStatusBarStaminaFilled	false
Character	17	isUIPlayerStatusBarVitalityFilled	false
Character	17	lobbySubObject	
Character	17	localScaleInCutscene	80
Character	17	localScaleInVictoryScene	M
Character	17	maxExtraPoint	5
Character	17	maxHp	980
Character	17	maxVp	0
Character	17	moveSpeed	3.55
Character	17	name	Shoichi
Character	17	pathingRadius	0.4
Character	17	preventBasicAttackDamagedRatio	0
Character	17	preventSkillDamagedRatio	0
Character	17	radius	0.4
Character	17	resource	Shoichi
Character	17	sightRange	8.5
Character	17	skillAmp	0
Character	17	skillAmpRatio	0
Character	17	strLearnStartSkill	Passive,Attack,SpecialSkill
Character	17	strUsePointLearnStartSkill	
Character	17	uiHeight	2.8
Character	17	vpRegen	0
Character	17	weaponRangeType	Melee
Character	17	_name	쇼이치
Character	17	_description	
Character	18	adaptiveForce	0
Character	18	attackPower	39
Character	18	attackSpeed	0.12
Character	18	attackSpeedLimit	2.5
Character	18	attackSpeedMin	0
Character	18	attackSpeedRatio	0
Character	18	charArcheType1	Mage
Character	18	charArcheType2	None
Character	18	code	19
Character	18	comboTime	0
Character	18	defense	51
Character	18	forcedComboAttack	true
Character	18	hpRegen	0.6
